Node name,Node pack name,Github link,Commit hash,Is documented
ImageScaleToTotalPixels,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
LatentCompositeMasked,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageCompositeMasked,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
MaskToImage,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageToMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageColorToMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SolidMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
InvertMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CropMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
MaskComposite,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
FeatherMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
GrowMask,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PorterDuffImageComposite,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SplitImageWithAlpha,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
JoinImageWithAlpha,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
RebatchLatents,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
RebatchImages,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelMergeSimple,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelMergeBlocks,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelMergeSubtract,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelMergeAdd,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CheckpointSave,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPMergeSimple,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPSave,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VAESave,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
TomePatchModel,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPTextEncodeSDXLRefiner,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPTextEncodeSDXL,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
Canny,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
FreeU,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
FreeU_V2,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SamplerCustom,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
BasicScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
KarrasScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ExponentialScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PolyexponentialScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VPScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SDTurboScheduler,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
KSamplerSelect,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SamplerDPMPP_2M_SDE,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SamplerDPMPP_SDE,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SplitSigmas,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
FlipSigmas,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
HyperTile,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelSamplingDiscrete,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelSamplingContinuousEDM,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ModelSamplingStableCascade,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
RescaleCFG,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PatchModelAddDownscale,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageCrop,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
RepeatImageBatch,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageFromBatch,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SaveAnimatedWEBP,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SaveAnimatedPNG,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageOnlyCheckpointLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SVD_img2vid_Conditioning,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
VideoLinearCFGGuidance,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
ImageOnlyCheckpointSave,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SelfAttentionGuidance,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PerpNeg,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StableZero123_Conditioning,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StableZero123_Conditioning_Batched,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
SD_4XUpscale_Conditioning,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PhotoMakerLoader,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
PhotoMakerEncode,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
CLIPTextEncodeControlnet,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StableCascade_EmptyLatentImage,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StableCascade_StageB_Conditioning,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
StableCascade_StageC_VAEEncode,Comfy,https://github.com/comfyanonymous/ComfyUI,36f7face37320ec3c6ac85ec3c625738241deaa9,True
Transform Image (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Animation Builder (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Image Remove Background Rembg (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Save Gif (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Export With Ffmpeg (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Add To Playlist (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Read Playlist (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Face Swap (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Load Face Swap Model (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Load Face Analysis Model (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Load Image Sequence (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Save Image Sequence (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Latent Lerp (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Filter Z (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Stack Images (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Pick From Batch (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Debug (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Save Tensors (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Deep Bump (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Smart Step (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Styles Loader (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Interpolate Clip Sequential (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
String Replace (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Fit Number (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Get Batch From History (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Any To String (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Concat Images (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Math Expression (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Float To Number (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Int To Bool (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Int To Number (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Curve (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Color Correct (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Image Compare (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Image Tile Offset (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Blur (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Mask To Image (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Colored Image (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Image Premultiply (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Image Resize Factor (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Save Image Grid (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Load Image From Url (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Sharpen (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Model Patch Seamless (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Vae Decode (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Bbox From Mask (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Bbox (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Crop (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Uncrop (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Batch Float (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Batch Transform (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Batch Shape (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Batch Make (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Batch Float Assemble (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Batch Float Fill (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Batch Merge (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Batch Shake (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Plot Batch Float (mtb),comfy_mtb,https://github.com/melMass/comfy_mtb,501c3301056b2851555cccd75ab3ff15b1ab8e0c,True
Lerp,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,True
SinWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,True
InvSinWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,True
CosWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,True
InvCosWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,True
SquareWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,True
SawtoothWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,True
TriangleWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,True
AbsCosWave,ComfyUI_FizzNodes,https://github.com/FizzleDorf/ComfyUI_FizzNodes,d32d37cf9576cd1c902df30da07fa47d726c2fbe,True
